message;severity;node;stamp;location
"x: 2.003963; y: -0.443386; omega: 1.543403";"20";"tug_turtlebot4.simple_turtle";"1734542442.979668325";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003925; y: -0.444761; omega: 1.543444";"20";"tug_turtlebot4.simple_turtle";"1734542442.976503242";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003850; y: -0.447511; omega: 1.543527";"20";"tug_turtlebot4.simple_turtle";"1734542442.968876020";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003813; y: -0.448886; omega: 1.543569";"20";"tug_turtlebot4.simple_turtle";"1734542442.965038605";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003701; y: -0.453011; omega: 1.543693";"20";"tug_turtlebot4.simple_turtle";"1734542442.952962723";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003664; y: -0.454386; omega: 1.543734";"20";"tug_turtlebot4.simple_turtle";"1734542442.949122712";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003627; y: -0.455761; omega: 1.543776";"20";"tug_turtlebot4.simple_turtle";"1734542442.945389195";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003589; y: -0.457136; omega: 1.543817";"20";"tug_turtlebot4.simple_turtle";"1734542442.942151183";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003552; y: -0.458511; omega: 1.543859";"20";"tug_turtlebot4.simple_turtle";"1734542442.937984180";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003515; y: -0.459886; omega: 1.543900";"20";"tug_turtlebot4.simple_turtle";"1734542442.935755917";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003478; y: -0.461261; omega: 1.543941";"20";"tug_turtlebot4.simple_turtle";"1734542442.932168899";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003405; y: -0.464011; omega: 1.544024";"20";"tug_turtlebot4.simple_turtle";"1734542442.923843752";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003368; y: -0.465386; omega: 1.544066";"20";"tug_turtlebot4.simple_turtle";"1734542442.918761887";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003331; y: -0.466761; omega: 1.544107";"20";"tug_turtlebot4.simple_turtle";"1734542442.914899447";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003258; y: -0.469511; omega: 1.544190";"20";"tug_turtlebot4.simple_turtle";"1734542442.907765200";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003185; y: -0.472261; omega: 1.544273";"20";"tug_turtlebot4.simple_turtle";"1734542442.899435665";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003149; y: -0.473636; omega: 1.544314";"20";"tug_turtlebot4.simple_turtle";"1734542442.896390124";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003076; y: -0.476386; omega: 1.544397";"20";"tug_turtlebot4.simple_turtle";"1734542442.887376931";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003040; y: -0.477761; omega: 1.544438";"20";"tug_turtlebot4.simple_turtle";"1734542442.883410643";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.003003; y: -0.479136; omega: 1.544480";"20";"tug_turtlebot4.simple_turtle";"1734542442.879851925";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002967; y: -0.480511; omega: 1.544521";"20";"tug_turtlebot4.simple_turtle";"1734542442.874916879";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002931; y: -0.481886; omega: 1.544563";"20";"tug_turtlebot4.simple_turtle";"1734542442.869448550";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002895; y: -0.483261; omega: 1.544604";"20";"tug_turtlebot4.simple_turtle";"1734542442.866244653";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002859; y: -0.484636; omega: 1.544646";"20";"tug_turtlebot4.simple_turtle";"1734542442.863995737";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002823; y: -0.486011; omega: 1.544687";"20";"tug_turtlebot4.simple_turtle";"1734542442.861226509";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002787; y: -0.487386; omega: 1.544728";"20";"tug_turtlebot4.simple_turtle";"1734542442.857974361";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002752; y: -0.488761; omega: 1.544770";"20";"tug_turtlebot4.simple_turtle";"1734542442.853936959";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002680; y: -0.491511; omega: 1.544853";"20";"tug_turtlebot4.simple_turtle";"1734542442.845530535";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002645; y: -0.492886; omega: 1.544894";"20";"tug_turtlebot4.simple_turtle";"1734542442.840917474";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002609; y: -0.494261; omega: 1.544935";"20";"tug_turtlebot4.simple_turtle";"1734542442.837684384";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002574; y: -0.495636; omega: 1.544977";"20";"tug_turtlebot4.simple_turtle";"1734542442.835316607";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002538; y: -0.497011; omega: 1.545018";"20";"tug_turtlebot4.simple_turtle";"1734542442.830885830";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002467; y: -0.499762; omega: 1.545101";"20";"tug_turtlebot4.simple_turtle";"1734542442.823194063";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002432; y: -0.501137; omega: 1.545143";"20";"tug_turtlebot4.simple_turtle";"1734542442.820990410";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002397; y: -0.502512; omega: 1.545184";"20";"tug_turtlebot4.simple_turtle";"1734542442.817437367";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002362; y: -0.503887; omega: 1.545225";"20";"tug_turtlebot4.simple_turtle";"1734542442.814297324";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002327; y: -0.505262; omega: 1.545267";"20";"tug_turtlebot4.simple_turtle";"1734542442.810883125";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002257; y: -0.508012; omega: 1.545350";"20";"tug_turtlebot4.simple_turtle";"1734542442.805156570";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002222; y: -0.509387; omega: 1.545391";"20";"tug_turtlebot4.simple_turtle";"1734542442.800998652";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002187; y: -0.510762; omega: 1.545432";"20";"tug_turtlebot4.simple_turtle";"1734542442.797459630";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002152; y: -0.512137; omega: 1.545474";"20";"tug_turtlebot4.simple_turtle";"1734542442.794039084";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002117; y: -0.513512; omega: 1.545515";"20";"tug_turtlebot4.simple_turtle";"1734542442.791665428";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002082; y: -0.514887; omega: 1.545557";"20";"tug_turtlebot4.simple_turtle";"1734542442.790100028";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002048; y: -0.516262; omega: 1.545598";"20";"tug_turtlebot4.simple_turtle";"1734542442.784502508";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.002013; y: -0.517637; omega: 1.545640";"20";"tug_turtlebot4.simple_turtle";"1734542442.781215866";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001979; y: -0.519012; omega: 1.545681";"20";"tug_turtlebot4.simple_turtle";"1734542442.777095805";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001944; y: -0.520387; omega: 1.545722";"20";"tug_turtlebot4.simple_turtle";"1734542442.772641661";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001910; y: -0.521762; omega: 1.545764";"20";"tug_turtlebot4.simple_turtle";"1734542442.769131399";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001875; y: -0.523137; omega: 1.545805";"20";"tug_turtlebot4.simple_turtle";"1734542442.765717916";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001841; y: -0.524512; omega: 1.545847";"20";"tug_turtlebot4.simple_turtle";"1734542442.761888371";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001807; y: -0.525887; omega: 1.545888";"20";"tug_turtlebot4.simple_turtle";"1734542442.757175511";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001773; y: -0.527262; omega: 1.545929";"20";"tug_turtlebot4.simple_turtle";"1734542442.754436520";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001738; y: -0.528638; omega: 1.545971";"20";"tug_turtlebot4.simple_turtle";"1734542442.750041231";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001670; y: -0.531388; omega: 1.546054";"20";"tug_turtlebot4.simple_turtle";"1734542442.741001418";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001636; y: -0.532763; omega: 1.546095";"20";"tug_turtlebot4.simple_turtle";"1734542442.737644707";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001569; y: -0.535513; omega: 1.546178";"20";"tug_turtlebot4.simple_turtle";"1734542442.729840846";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001535; y: -0.536888; omega: 1.546219";"20";"tug_turtlebot4.simple_turtle";"1734542442.727745860";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001501; y: -0.538263; omega: 1.546261";"20";"tug_turtlebot4.simple_turtle";"1734542442.722079869";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001467; y: -0.539638; omega: 1.546302";"20";"tug_turtlebot4.simple_turtle";"1734542442.718845014";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001434; y: -0.541013; omega: 1.546344";"20";"tug_turtlebot4.simple_turtle";"1734542442.714067355";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001400; y: -0.542388; omega: 1.546385";"20";"tug_turtlebot4.simple_turtle";"1734542442.711451368";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001367; y: -0.543763; omega: 1.546426";"20";"tug_turtlebot4.simple_turtle";"1734542442.707455397";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001333; y: -0.545138; omega: 1.546468";"20";"tug_turtlebot4.simple_turtle";"1734542442.703377837";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001300; y: -0.546513; omega: 1.546509";"20";"tug_turtlebot4.simple_turtle";"1734542442.698508184";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001266; y: -0.547889; omega: 1.546551";"20";"tug_turtlebot4.simple_turtle";"1734542442.694741296";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001233; y: -0.549264; omega: 1.546592";"20";"tug_turtlebot4.simple_turtle";"1734542442.692464442";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001167; y: -0.552014; omega: 1.546675";"20";"tug_turtlebot4.simple_turtle";"1734542442.688049930";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001134; y: -0.553389; omega: 1.546716";"20";"tug_turtlebot4.simple_turtle";"1734542442.683012183";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001100; y: -0.554764; omega: 1.546758";"20";"tug_turtlebot4.simple_turtle";"1734542442.677360959";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001035; y: -0.557514; omega: 1.546841";"20";"tug_turtlebot4.simple_turtle";"1734542442.670399425";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.001002; y: -0.558889; omega: 1.546882";"20";"tug_turtlebot4.simple_turtle";"1734542442.667418237";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000969; y: -0.560264; omega: 1.546923";"20";"tug_turtlebot4.simple_turtle";"1734542442.664026940";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000936; y: -0.561639; omega: 1.546965";"20";"tug_turtlebot4.simple_turtle";"1734542442.660042789";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000903; y: -0.563015; omega: 1.547006";"20";"tug_turtlebot4.simple_turtle";"1734542442.655192127";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000871; y: -0.564390; omega: 1.547048";"20";"tug_turtlebot4.simple_turtle";"1734542442.652461895";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000838; y: -0.565765; omega: 1.547089";"20";"tug_turtlebot4.simple_turtle";"1734542442.648791781";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000805; y: -0.567140; omega: 1.547131";"20";"tug_turtlebot4.simple_turtle";"1734542442.645120499";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000773; y: -0.568515; omega: 1.547172";"20";"tug_turtlebot4.simple_turtle";"1734542442.642059392";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000741; y: -0.569890; omega: 1.547213";"20";"tug_turtlebot4.simple_turtle";"1734542442.639236592";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000708; y: -0.571265; omega: 1.547255";"20";"tug_turtlebot4.simple_turtle";"1734542442.635091468";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000676; y: -0.572640; omega: 1.547296";"20";"tug_turtlebot4.simple_turtle";"1734542442.630746497";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000644; y: -0.574015; omega: 1.547338";"20";"tug_turtlebot4.simple_turtle";"1734542442.627534079";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000611; y: -0.575390; omega: 1.547379";"20";"tug_turtlebot4.simple_turtle";"1734542442.622243076";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000579; y: -0.576766; omega: 1.547420";"20";"tug_turtlebot4.simple_turtle";"1734542442.619816589";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000547; y: -0.578141; omega: 1.547462";"20";"tug_turtlebot4.simple_turtle";"1734542442.618183760";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000515; y: -0.579516; omega: 1.547503";"20";"tug_turtlebot4.simple_turtle";"1734542442.612600415";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000451; y: -0.582266; omega: 1.547586";"20";"tug_turtlebot4.simple_turtle";"1734542442.604907984";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000419; y: -0.583641; omega: 1.547628";"20";"tug_turtlebot4.simple_turtle";"1734542442.600186093";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000388; y: -0.585016; omega: 1.547669";"20";"tug_turtlebot4.simple_turtle";"1734542442.598168168";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000356; y: -0.586391; omega: 1.547710";"20";"tug_turtlebot4.simple_turtle";"1734542442.593047027";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000324; y: -0.587767; omega: 1.547752";"20";"tug_turtlebot4.simple_turtle";"1734542442.590757276";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000292; y: -0.589142; omega: 1.547793";"20";"tug_turtlebot4.simple_turtle";"1734542442.586139006";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000261; y: -0.590517; omega: 1.547835";"20";"tug_turtlebot4.simple_turtle";"1734542442.582999196";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000229; y: -0.591892; omega: 1.547876";"20";"tug_turtlebot4.simple_turtle";"1734542442.581518865";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000198; y: -0.593267; omega: 1.547917";"20";"tug_turtlebot4.simple_turtle";"1734542442.576009117";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000166; y: -0.594642; omega: 1.547959";"20";"tug_turtlebot4.simple_turtle";"1734542442.570850289";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000135; y: -0.596017; omega: 1.548000";"20";"tug_turtlebot4.simple_turtle";"1734542442.567391346";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000104; y: -0.597392; omega: 1.548042";"20";"tug_turtlebot4.simple_turtle";"1734542442.563854158";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000073; y: -0.598768; omega: 1.548083";"20";"tug_turtlebot4.simple_turtle";"1734542442.561163511";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000041; y: -0.600143; omega: 1.548125";"20";"tug_turtlebot4.simple_turtle";"1734542442.556090211";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 2.000010; y: -0.601518; omega: 1.548166";"20";"tug_turtlebot4.simple_turtle";"1734542442.552067031";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999979; y: -0.602893; omega: 1.548207";"20";"tug_turtlebot4.simple_turtle";"1734542442.547852182";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999948; y: -0.604268; omega: 1.548249";"20";"tug_turtlebot4.simple_turtle";"1734542442.545193978";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999917; y: -0.605643; omega: 1.548290";"20";"tug_turtlebot4.simple_turtle";"1734542442.542706443";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999886; y: -0.607018; omega: 1.548332";"20";"tug_turtlebot4.simple_turtle";"1734542442.538118824";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999855; y: -0.608393; omega: 1.548373";"20";"tug_turtlebot4.simple_turtle";"1734542442.532657697";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999825; y: -0.609769; omega: 1.548414";"20";"tug_turtlebot4.simple_turtle";"1734542442.529244134";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999794; y: -0.611144; omega: 1.548456";"20";"tug_turtlebot4.simple_turtle";"1734542442.527399218";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999763; y: -0.612519; omega: 1.548497";"20";"tug_turtlebot4.simple_turtle";"1734542442.522771431";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999702; y: -0.615269; omega: 1.548580";"20";"tug_turtlebot4.simple_turtle";"1734542442.517199610";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999672; y: -0.616644; omega: 1.548622";"20";"tug_turtlebot4.simple_turtle";"1734542442.512311626";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999611; y: -0.619395; omega: 1.548704";"20";"tug_turtlebot4.simple_turtle";"1734542442.504152682";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999580; y: -0.620770; omega: 1.548746";"20";"tug_turtlebot4.simple_turtle";"1734542442.500649684";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999550; y: -0.622145; omega: 1.548787";"20";"tug_turtlebot4.simple_turtle";"1734542442.496302034";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999490; y: -0.624895; omega: 1.548870";"20";"tug_turtlebot4.simple_turtle";"1734542442.486944464";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999460; y: -0.626270; omega: 1.548912";"20";"tug_turtlebot4.simple_turtle";"1734542442.483686042";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999430; y: -0.627646; omega: 1.548953";"20";"tug_turtlebot4.simple_turtle";"1734542442.477678454";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999400; y: -0.629021; omega: 1.548994";"20";"tug_turtlebot4.simple_turtle";"1734542442.472117338";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999340; y: -0.631771; omega: 1.549077";"20";"tug_turtlebot4.simple_turtle";"1734542442.465394803";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
"x: 1.999310; y: -0.633146; omega: 1.549119";"20";"tug_turtlebot4.simple_turtle";"1734542442.464036982";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:145"
