message;severity;node;stamp;location
"POSE: x: 1.053274; y: -0.015689; omega: -0.030777";"20";"tug_turtlebot4.simple_turtle";"1734544727.658904505";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 1.044196; y: -0.016422; omega: -0.031452";"20";"tug_turtlebot4.simple_turtle";"1734544727.628658805";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 1.039526; y: -0.015269; omega: -0.030362";"20";"tug_turtlebot4.simple_turtle";"1734544727.628485151";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 1.030382; y: -0.015990; omega: -0.031036";"20";"tug_turtlebot4.simple_turtle";"1734544727.597486302";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 1.025777; y: -0.014854; omega: -0.029948";"20";"tug_turtlebot4.simple_turtle";"1734544727.597080374";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 1.016567; y: -0.015564; omega: -0.030619";"20";"tug_turtlebot4.simple_turtle";"1734544727.564739409";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 1.012028; y: -0.014446; omega: -0.029534";"20";"tug_turtlebot4.simple_turtle";"1734544727.564640082";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 1.002753; y: -0.015144; omega: -0.030203";"20";"tug_turtlebot4.simple_turtle";"1734544727.532119928";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.998280; y: -0.014043; omega: -0.029120";"20";"tug_turtlebot4.simple_turtle";"1734544727.532011797";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.988938; y: -0.014730; omega: -0.029787";"20";"tug_turtlebot4.simple_turtle";"1734544727.500834167";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.984530; y: -0.013645; omega: -0.028706";"20";"tug_turtlebot4.simple_turtle";"1734544727.500715419";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.975123; y: -0.014321; omega: -0.029371";"20";"tug_turtlebot4.simple_turtle";"1734544727.468731233";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.970781; y: -0.013254; omega: -0.028292";"20";"tug_turtlebot4.simple_turtle";"1734544727.468636791";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.961308; y: -0.013918; omega: -0.028954";"20";"tug_turtlebot4.simple_turtle";"1734544727.437951584";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.957032; y: -0.012868; omega: -0.027877";"20";"tug_turtlebot4.simple_turtle";"1734544727.437705435";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.947492; y: -0.013521; omega: -0.028538";"20";"tug_turtlebot4.simple_turtle";"1734544727.406379406";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.943282; y: -0.012487; omega: -0.027463";"20";"tug_turtlebot4.simple_turtle";"1734544727.406016918";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.933677; y: -0.013129; omega: -0.028122";"20";"tug_turtlebot4.simple_turtle";"1734544727.372998405";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.929532; y: -0.012113; omega: -0.027049";"20";"tug_turtlebot4.simple_turtle";"1734544727.372888481";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.919773; y: -0.012741; omega: -0.027703";"20";"tug_turtlebot4.simple_turtle";"1734544727.342174335";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.915782; y: -0.011744; omega: -0.026635";"20";"tug_turtlebot4.simple_turtle";"1734544727.342001023";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.905958; y: -0.012361; omega: -0.027287";"20";"tug_turtlebot4.simple_turtle";"1734544727.309986558";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.902032; y: -0.011381; omega: -0.026221";"20";"tug_turtlebot4.simple_turtle";"1734544727.309823258";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.892141; y: -0.011987; omega: -0.026871";"20";"tug_turtlebot4.simple_turtle";"1734544727.276879116";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.888282; y: -0.011023; omega: -0.025807";"20";"tug_turtlebot4.simple_turtle";"1734544727.276645403";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.878325; y: -0.011618; omega: -0.026454";"20";"tug_turtlebot4.simple_turtle";"1734544727.244868477";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.874532; y: -0.010671; omega: -0.025392";"20";"tug_turtlebot4.simple_turtle";"1734544727.244668594";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.864509; y: -0.011256; omega: -0.026038";"20";"tug_turtlebot4.simple_turtle";"1734544727.214120604";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.860781; y: -0.010325; omega: -0.024978";"20";"tug_turtlebot4.simple_turtle";"1734544727.213944438";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.850692; y: -0.010899; omega: -0.025622";"20";"tug_turtlebot4.simple_turtle";"1734544727.183780856";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.847031; y: -0.009985; omega: -0.024564";"20";"tug_turtlebot4.simple_turtle";"1734544727.183588718";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.836876; y: -0.010548; omega: -0.025206";"20";"tug_turtlebot4.simple_turtle";"1734544727.151680838";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.833280; y: -0.009650; omega: -0.024150";"20";"tug_turtlebot4.simple_turtle";"1734544727.151521588";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.823059; y: -0.010202; omega: -0.024789";"20";"tug_turtlebot4.simple_turtle";"1734544727.118820011";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.819529; y: -0.009321; omega: -0.023736";"20";"tug_turtlebot4.simple_turtle";"1734544727.118683565";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.809242; y: -0.009862; omega: -0.024373";"20";"tug_turtlebot4.simple_turtle";"1734544727.085927724";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.805778; y: -0.008998; omega: -0.023321";"20";"tug_turtlebot4.simple_turtle";"1734544727.085737367";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.795425; y: -0.009528; omega: -0.023957";"20";"tug_turtlebot4.simple_turtle";"1734544727.056447125";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.792027; y: -0.008680; omega: -0.022907";"20";"tug_turtlebot4.simple_turtle";"1734544727.056216474";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.781608; y: -0.009200; omega: -0.023541";"20";"tug_turtlebot4.simple_turtle";"1734544727.023212965";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.778275; y: -0.008368; omega: -0.022493";"20";"tug_turtlebot4.simple_turtle";"1734544727.023009658";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.767790; y: -0.008878; omega: -0.023124";"20";"tug_turtlebot4.simple_turtle";"1734544726.990851818";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.764524; y: -0.008062; omega: -0.022079";"20";"tug_turtlebot4.simple_turtle";"1734544726.990750716";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.753973; y: -0.008561; omega: -0.022708";"20";"tug_turtlebot4.simple_turtle";"1734544726.959954054";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.750772; y: -0.007762; omega: -0.021665";"20";"tug_turtlebot4.simple_turtle";"1734544726.959861252";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.740068; y: -0.008248; omega: -0.022289";"20";"tug_turtlebot4.simple_turtle";"1734544726.928821431";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.737021; y: -0.007467; omega: -0.021251";"20";"tug_turtlebot4.simple_turtle";"1734544726.928738079";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.726250; y: -0.007943; omega: -0.021873";"20";"tug_turtlebot4.simple_turtle";"1734544726.897716823";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.723269; y: -0.007178; omega: -0.020836";"20";"tug_turtlebot4.simple_turtle";"1734544726.897539075";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.712432; y: -0.007644; omega: -0.021457";"20";"tug_turtlebot4.simple_turtle";"1734544726.864770685";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.709517; y: -0.006894; omega: -0.020422";"20";"tug_turtlebot4.simple_turtle";"1734544726.864675581";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.698614; y: -0.007350; omega: -0.021041";"20";"tug_turtlebot4.simple_turtle";"1734544726.833476980";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.695765; y: -0.006616; omega: -0.020008";"20";"tug_turtlebot4.simple_turtle";"1734544726.833324517";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.684796; y: -0.007062; omega: -0.020624";"20";"tug_turtlebot4.simple_turtle";"1734544726.802194536";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.682013; y: -0.006344; omega: -0.019594";"20";"tug_turtlebot4.simple_turtle";"1734544726.802025584";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.670978; y: -0.006780; omega: -0.020208";"20";"tug_turtlebot4.simple_turtle";"1734544726.769868153";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.668260; y: -0.006078; omega: -0.019180";"20";"tug_turtlebot4.simple_turtle";"1734544726.769745517";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.657160; y: -0.006503; omega: -0.019792";"20";"tug_turtlebot4.simple_turtle";"1734544726.738358366";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.654508; y: -0.005817; omega: -0.018766";"20";"tug_turtlebot4.simple_turtle";"1734544726.738205783";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.643341; y: -0.006233; omega: -0.019376";"20";"tug_turtlebot4.simple_turtle";"1734544726.706399866";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.640756; y: -0.005562; omega: -0.018351";"20";"tug_turtlebot4.simple_turtle";"1734544726.706301810";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.629523; y: -0.005968; omega: -0.018960";"20";"tug_turtlebot4.simple_turtle";"1734544726.674800085";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.627003; y: -0.005313; omega: -0.017937";"20";"tug_turtlebot4.simple_turtle";"1734544726.674624963";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.615704; y: -0.005709; omega: -0.018543";"20";"tug_turtlebot4.simple_turtle";"1734544726.643424860";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.613250; y: -0.005069; omega: -0.017523";"20";"tug_turtlebot4.simple_turtle";"1734544726.643111456";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.601885; y: -0.005455; omega: -0.018127";"20";"tug_turtlebot4.simple_turtle";"1734544726.610744279";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.599497; y: -0.004831; omega: -0.017109";"20";"tug_turtlebot4.simple_turtle";"1734544726.610635708";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.588066; y: -0.005208; omega: -0.017711";"20";"tug_turtlebot4.simple_turtle";"1734544726.579747542";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.585745; y: -0.004599; omega: -0.016695";"20";"tug_turtlebot4.simple_turtle";"1734544726.579658345";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.574247; y: -0.004966; omega: -0.017295";"20";"tug_turtlebot4.simple_turtle";"1734544726.548011663";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.571992; y: -0.004373; omega: -0.016281";"20";"tug_turtlebot4.simple_turtle";"1734544726.547924613";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.560341; y: -0.004728; omega: -0.016876";"20";"tug_turtlebot4.simple_turtle";"1734544726.516441241";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.558238; y: -0.004152; omega: -0.015866";"20";"tug_turtlebot4.simple_turtle";"1734544726.516338222";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.546521; y: -0.004498; omega: -0.016460";"20";"tug_turtlebot4.simple_turtle";"1734544726.485727514";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.544485; y: -0.003937; omega: -0.015452";"20";"tug_turtlebot4.simple_turtle";"1734544726.485512488";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.532702; y: -0.004273; omega: -0.016043";"20";"tug_turtlebot4.simple_turtle";"1734544726.452509819";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.530732; y: -0.003727; omega: -0.015038";"20";"tug_turtlebot4.simple_turtle";"1734544726.452388083";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.518883; y: -0.004054; omega: -0.015627";"20";"tug_turtlebot4.simple_turtle";"1734544726.420981687";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.516979; y: -0.003524; omega: -0.014624";"20";"tug_turtlebot4.simple_turtle";"1734544726.420893262";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.505063; y: -0.003841; omega: -0.015211";"20";"tug_turtlebot4.simple_turtle";"1734544726.389988191";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.503225; y: -0.003326; omega: -0.014210";"20";"tug_turtlebot4.simple_turtle";"1734544726.389874113";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.491244; y: -0.003634; omega: -0.014795";"20";"tug_turtlebot4.simple_turtle";"1734544726.359701175";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.489472; y: -0.003133; omega: -0.013795";"20";"tug_turtlebot4.simple_turtle";"1734544726.359591213";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.477424; y: -0.003432; omega: -0.014378";"20";"tug_turtlebot4.simple_turtle";"1734544726.327135691";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.475718; y: -0.002947; omega: -0.013381";"20";"tug_turtlebot4.simple_turtle";"1734544726.327034806";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.463604; y: -0.003237; omega: -0.013962";"20";"tug_turtlebot4.simple_turtle";"1734544726.294466423";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.461964; y: -0.002766; omega: -0.012967";"20";"tug_turtlebot4.simple_turtle";"1734544726.294333025";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.449785; y: -0.003046; omega: -0.013546";"20";"tug_turtlebot4.simple_turtle";"1734544726.263124940";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.448211; y: -0.002591; omega: -0.012553";"20";"tug_turtlebot4.simple_turtle";"1734544726.263022076";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.435965; y: -0.002862; omega: -0.013130";"20";"tug_turtlebot4.simple_turtle";"1734544726.231924053";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.434457; y: -0.002421; omega: -0.012139";"20";"tug_turtlebot4.simple_turtle";"1734544726.231779203";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.422145; y: -0.002683; omega: -0.012713";"20";"tug_turtlebot4.simple_turtle";"1734544726.198914776";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.420703; y: -0.002257; omega: -0.011725";"20";"tug_turtlebot4.simple_turtle";"1734544726.198764460";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.408325; y: -0.002511; omega: -0.012297";"20";"tug_turtlebot4.simple_turtle";"1734544726.168336427";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.406949; y: -0.002099; omega: -0.011310";"20";"tug_turtlebot4.simple_turtle";"1734544726.168237367";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.394505; y: -0.002344; omega: -0.011881";"20";"tug_turtlebot4.simple_turtle";"1734544726.137272408";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.393195; y: -0.001947; omega: -0.010896";"20";"tug_turtlebot4.simple_turtle";"1734544726.137140342";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.380685; y: -0.002182; omega: -0.011465";"20";"tug_turtlebot4.simple_turtle";"1734544726.104912942";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.379441; y: -0.001800; omega: -0.010482";"20";"tug_turtlebot4.simple_turtle";"1734544726.104764633";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.366777; y: -0.002026; omega: -0.011046";"20";"tug_turtlebot4.simple_turtle";"1734544726.073968370";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.365687; y: -0.001659; omega: -0.010068";"20";"tug_turtlebot4.simple_turtle";"1734544726.073731013";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.352957; y: -0.001876; omega: -0.010630";"20";"tug_turtlebot4.simple_turtle";"1734544726.042293616";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.351933; y: -0.001523; omega: -0.009654";"20";"tug_turtlebot4.simple_turtle";"1734544726.042188177";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.339136; y: -0.001732; omega: -0.010213";"20";"tug_turtlebot4.simple_turtle";"1734544726.010606766";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.338178; y: -0.001394; omega: -0.009240";"20";"tug_turtlebot4.simple_turtle";"1734544726.010512755";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.325316; y: -0.001594; omega: -0.009797";"20";"tug_turtlebot4.simple_turtle";"1734544725.979172028";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.324424; y: -0.001270; omega: -0.008825";"20";"tug_turtlebot4.simple_turtle";"1734544725.979066011";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.311495; y: -0.001461; omega: -0.009381";"20";"tug_turtlebot4.simple_turtle";"1734544725.947273757";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.310670; y: -0.001152; omega: -0.008411";"20";"tug_turtlebot4.simple_turtle";"1734544725.947187604";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.297675; y: -0.001334; omega: -0.008965";"20";"tug_turtlebot4.simple_turtle";"1734544725.915856879";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.296915; y: -0.001039; omega: -0.007997";"20";"tug_turtlebot4.simple_turtle";"1734544725.915715253";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.283854; y: -0.001213; omega: -0.008549";"20";"tug_turtlebot4.simple_turtle";"1734544725.884453791";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.283161; y: -0.000932; omega: -0.007583";"20";"tug_turtlebot4.simple_turtle";"1734544725.884175232";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
"ENCODER: x: 0.270034; y: -0.001098; omega: -0.008132";"20";"tug_turtlebot4.simple_turtle";"1734544725.852988570";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:157"
"POSE: x: 0.269406; y: -0.000831; omega: -0.007169";"20";"tug_turtlebot4.simple_turtle";"1734544725.852862907";"/home/bobo/ros2_ws/src/mr2_public/tug_turtlebot4/src/SimpleTurtleNode.cpp:poseCallback:156"
